user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
425,,,,,61,,,,,,,,,,95,,,,,46,,,,96,,,,,,,,,,97,,13,,,,,,,,,,,,,77,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,76,,,,92,,,,,,,,,,,,,,,,,,,,,,93,,88,,24,,,,,,8,63,,66,,,92,,,,,,,,,,,,72,,,,,,,,,,,86,6,,,88,29,,,,,72,,92,,43,,90,,,,,,,,78,,,,,,,,,,,,,96,,81,,,,,,,,,,,,,,,84,,,,,,,,88,,,,,,93,,,,69,67,20,,,,,,,,,,,,,83,98,,,,,,36,,,,71,,5,,,,,,38,50,,,,,83,,36,,40,,,,,,,,,,,,,,77,90,,,,85,,,,72,,,,80,90,,,,,29,,71,,,88,,,,51,,79,,,,,,,91,,,,,48,,,,,89,,,,,,,,,,82,,,,,,84,,,,,98,,25,92,,,,,,78,,,45,,,92,,,,,,90,,,,,,,,82,,,7,,15,,,,,92,,,,,,,,
426,,,,,,,,,,,,,,,,,,,,93,82,,,,,,,,,,21,,,95,86,,,,,,,35,,,,99,,52,,79,81,13,,,89,,,,,,,,98,,,65,,,87,,,,4,,,,,82,83,,93,,,,,,,,,,,,,,,,,,,,,,,,,96,85,92,97,,,,,,,95,,88,,,,82,,,,,,,,24,93,,,90,,,,,,,83,,,82,62,,,,,,,,,,,,,,,,,,87,,76,,,,54,,,,84,,,,,,,,,82,,,,,,,95,63,81,,,97,,,,,34,,,,,,,41,,82,,79,,,,,,,,,,,26,,,,89,,,,,,,,,,61,,,,,,,,,,,,72,,,,,,,27,,,,,,,,,,,,,,,,,,,86,,,,,,,,86,,86,,,99,93,,,,7,4,,89,,,,,90,,,,,,,93,,,,,,,,,,,83,,,,75,80,,,,,,,,,17,,,,,,,,,,33,,,73,,91,,73,,81,90,92,83,,,73,,88,,,60,77,,,,,,90,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,88,,
427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,98,,9,,,,83,,,28,,,,70,,,,,,,,,,,,,,,92,,,,,,,86,,,,,80,,,,,,,95,,,,,,92,,86,,72,,,77,,,71,,,80,,,,,,,90,,,,,,,,,98,,97,,,,,93,,,,,,,,,,,,,80,,,,,,,,95,,,,,,,,,,,91,,84,,71,,,,,,,,99,,,,,50,,,38,,,75,82,,93,,,,,,,,78,,93,85,,,,,,95,,,94,92,,,92,22,,89,,,,,,,,,,44,,,,,,93,70,,,,,,,,,78,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,91,,86,97,,77,,,,,,,,,,,,,99,,,,82,,,,,,,,,,21,,,,88,48,,86,,,,,,,,,,,,72,,85,54,,,19,,88,,94,,99,,85,,,,,97,88,84,,,,,85,,,,97,,,,,,83,,,,,,90,,,,,,,98,,,,,,,,,,,,,,,,,96,,
428,,,,,,,95,,,,95,,,,83,,,69,,,89,,,,,,,,,53,,,,70,,,,40,,,,,,,,85,70,,80,92,,61,,,,,,,,,,96,,,,,73,,95,,,,5,86,73,,,,,,79,,,,,,,,94,,87,,,,,,83,85,,,,,,,,98,,85,,,,,,47,,80,16,91,,,,,,,,,,,,,,76,,88,,83,,,,,,,,80,,10,,,,,,,,,90,,,9,98,,76,,81,,77,,87,,,,,,74,,,,,,89,,70,,,,,,69,,,,82,76,,,,,,,,,70,,22,47,93,,,76,,81,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,95,,,,,100,,,,,,75,,,,,,,,,,,,,,,70,,20,,,98,,,,,95,98,,,,,24,73,,,,89,,,,,,,,,,,,97,,,,,,,44,7,,,80,,,,75,,,,,27,,,,,,70,,,,,,,,,,,,84,,,,91,,,82,93,83,,,,,97,,,,,34,,,,,78,,,,,50,,,,,,,,90,,,,,,,,,,,70,17,,,,,,,
429,,,,,,,,,,36,78,,,,,,,,,,80,,,,89,3,,,,,,,82,,89,,,,,,,,,2,97,,85,52,,92,,,,,71,,,,,,,99,87,,,23,94,,,,,,47,79,,,,,,,92,,,,,,86,,,,,,,,,,,75,76,,,,98,,,,,71,,,,,,,,77,5,82,,,,,,9,,,9,,,,,,2,,,80,80,4,,,78,,,,,,,,,,,,,98,96,,,65,,,,,,,84,,99,,,,,,85,,,,,,79,,96,,,,,,,,,,,89,,,82,,49,,,,,81,,1,91,,,,83,76,,,,,,,,,,,,60,,97,95,,,,,,,,5,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,91,,,,,,97,,,,,,72,12,95,,,86,,,,97,,,,72,,,,,94,,,,,,,,,,,,,,,,94,,,63,,,,,,,,,82,,88,,,73,,89,,,,,,,,,15,86,,,12,76,,81,77,85,94,,,,,86,,,,71,3,,,,,83,,,11,,,79,,,,29,90,,,,,,,,,,58,,,87,,,,,,,,
430,,,,,,,,,,,,,,,12,,,,,,39,,,,25,,,,,,,,,,19,87,,61,,,,,,,39,27,34,,,37,,,,,15,,,,,,,22,,,,,,77,27,,,,,,,,,31,,,,,,,,,24,,6,,,,,7,,34,27,29,,,,,,,,8,,,,,,,,,,27,,26,,,,,80,,,,,,,,,,,23,,6,,,,,22,73,,,,,,25,,,,,,,28,,,,3,,,,,,,,38,,,,,,,,,,,,1,,16,28,,,,,,,,,16,26,,5,,,,,,,28,22,,,23,,,,30,,,,51,48,21,22,,,12,,36,,,13,27,97,,,,,,,49,,,,,,,,,,35,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,11,,14,7,,31,,,,35,,,,39,,,,10,,,,,,,,,35,,14,,,,,24,32,,,,,,,22,,,,,,,,,,,,,,97,,,,,,,,,,,,5,,,,39,13,,,,84,24,,,,7,,13,,79,,22,,21,,,,1,,,,,4,,22,,,,,,,,,,,,,,61,,,,,
431,,,,,,,,,17,,,,2,,,,,,,,,,,,4,,,,,,,,,12,,50,,,,,,,,,6,,,52,,21,,,,,,,,21,31,,,3,,,,,,,33,,,,,32,,,,,55,,20,,,,,,,,,,,,69,,,,,,28,,,8,19,,,34,,,22,,36,,,82,,,,,,35,,,,,,,,,,,,,,16,,39,,,,,,,,5,,,,,,,,,,,15,,39,,32,,,14,23,,2,65,13,,,,28,,,,,,,15,,,22,,,,,,,,,,29,,,2,,,,35,,,18,23,,,10,,,,20,27,,,,,4,38,,,,,,,,20,35,,,,,,,,,97,,,,,,,,,12,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,29,,28,,,,,,18,,25,,,,,,29,,,,,13,,,,,,,,,15,,8,,,45,,,,,,,34,,8,,,4,26,,,,,,,,,,,,,,,,,,,,,,,,71,24,,,,,,35,,93,,,,20,,,,,27,,,,,,,,,,,38,,97,,,,,,,,,,,48,,,,,19,,,,,,,,
432,,,,,,,,,,,7,,,,,,,,,,38,21,,,2,,,,87,,74,,,38,14,,,,,,,76,,,32,24,34,,,24,,77,,,,23,,,,,,36,2,,,,,,1,,,,,24,,,,,39,,,,,,,,,,3,,15,,,32,,,6,,,,,,22,,,,16,1,,,,,,,,28,,26,44,,,38,,,,,,,,,,33,,2,,,44,,92,,,,,,,,,,,,,,,,,,,,6,,,83,,27,,,2,,,,,,14,,,,,13,10,,,,,,,,,,,,26,26,,19,,,,,27,,18,,,6,,24,73,,27,38,,,,,,,,89,,,,94,3,,7,,,,,,,,,,,85,,,,,,,18,,68,,,43,,,,,,,,,,,,,,,,,,,,,,,97,,,87,100,,,,,,,55,,17,,,,,,,,,,,84,,,,,,,,,,,30,,,,,,,77,,,,,55,,,3,11,96,,85,,81,6,,,,,,,,,,,27,,,,,,,30,,29,,22,5,,32,,,,,,,,,11,,,,,79,17,,17,,,,10,,,,,,,,,,,,,,99,,,,,,,,,,,,
433,,,,,,,,,,,22,87,,,,,,,,,,,,,,,11,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,73,,,,,24,,,,,38,,,,36,,8,10,,,,,19,,,,,31,,,14,,,,28,,,,,15,,,33,,,,,,,,,,1,,,,,,,,,,,,,,,,,,14,,20,,,,,16,,,3,,,,,,,3,9,,,18,60,,,6,,,,20,,,,,,,,,,22,,,,,26,,,,,86,,,,,,9,,14,,,,7,,,,,64,11,4,,,19,,,,37,,,,,,,19,11,,,42,,,,21,33,,,,32,,,,,73,,,,,,,,,,,,,3,15,,,,,,,,5,35,96,,,86,,,,,,,,,,96,39,8,90,93,,,,,,7,36,,13,,,,,,21,,,,28,,,,,2,,,,,59,,8,,,,,,75,36,,,,,,,,,,85,17,,,,,,,,3,,,,,,,25,,,,,,,,,1,,,,36,,,,,,24,,,,10,,37,,,,23,,,,,,13,,,,,34,,1,,,,,,,,,,,,57,63,,85,,11,,87
434,,,45,,,,,,,,20,,,,38,,,,,,21,,,,11,,80,,,,,,,,10,,,,,,,,69,62,18,,24,,32,17,,,,85,33,,,31,,,,,,,,,,,24,,,31,,37,,,,,,,,,,,,,,,30,,,,88,12,,,,25,1,,,,,,35,,,,,,,,,,,19,,,,,,,,,,,,,,,,8,,,,2,,,,,,,,35,,,,,,,,100,,,35,,7,,32,,,,,,,,,,,,1,,,,,,,,18,,3,12,,,,,,,,,27,37,,34,15,,7,,,,,,,,,,,,17,,,,,,34,,,,,,,,,,11,,,,,38,67,29,,,,,58,,,,,,,,,,,,,,,,,,,22,,,,,,,,,95,,24,,,,,,29,,,,,,,21,,,29,,,,,,,,,,,,,,,7,20,,,,23,,,2,,,,,,,,,,,5,,,,,36,,,,,,,,,,,,24,,,,,,,,,,26,49,35,,,,22,,7,,,,28,,,,8,,31,,,7,,,37,,,,,,,,,,,8,,14,,,,,,,,,,,6,,,16,,,,,
435,93,,,,,,,,,,29,89,,,38,10,,,,,,,,,,,,6,,,,,,36,27,,,,56,,,,,,31,4,,,38,,,,,,32,,,,10,,,,13,11,,,27,,,22,,,73,,20,83,,36,,,,26,,,,,,,29,,,,98,,,,20,8,,,,,,,,,,,,32,,,,,,,,12,,,52,,,,64,,,,,,,,,,,7,,,,,20,,,4,,,,,,,,,,,,,,,,,30,,12,,,,18,,,,27,,35,,,55,,,,,38,,,,,,,,24,,,,,,,,,,,,,,,,,,,6,20,,,,,,3,16,1,,,,,,28,,6,,,,,,,,,,,,,,,,,97,23,,,,,,,,63,,,,,,,41,,,,,,,,,,,,,9,,,,,,,,,,36,,20,27,,32,,,,,,,,18,,,,,,24,,,33,,6,,,,,,,,,,,,,,,34,19,39,,,,,,,,,,10,,,,,,,,,,,,27,,12,,16,,,,,33,,,,,,,,,24,,,,,23,,,15,,,,,,,,,,,,23,,,,,,,,,,20,,,,,,,,
436,,,,,,,,,45,,7,,,,,,,,,,5,,,,18,,,,,,,,,,,,,,,,,,46,,28,,,,24,,,,,,,,9,,,,19,,,,,,,,7,,,,,20,,,,28,,66,28,,,,,,24,13,15,,,,25,,,,,34,15,,,,24,,,8,,33,34,,,43,,,,39,,,,62,,,,,,,,100,4,,,8,,,,,,,83,,,,,29,,,91,,,,,,47,,13,,,,,25,36,,,,1,,32,,,,8,,,,,,,,,,24,23,,,,,,16,,,14,,,,19,,,37,,63,11,12,,,6,,,36,,34,,,,,27,,,,,,,,,21,12,,,,,,,,,,,,,,63,,,,32,,,86,,,,,,,77,,79,,,,,,,,,,,,19,,,,40,,,,,,85,,,,19,,,32,,5,,,,,,,,,,94,,33,29,,,,,,,,81,,,,46,78,,,4,,,,,,,17,,,,,61,,,,,19,,,,,,,31,,,,,,,,,28,23,12,,,17,,,25,,,,,,11,,,,,,19,,17,,40,,,,,,,26,38,,,,,,,,,,,,13,,,,,,4,,
437,,,,,,,,,,,,,,56,,,,,,,,,,,20,,,,,,57,50,,,,,,,,19,,,,,21,3,24,,26,,,,,,23,,,,,,,,,,,,,73,,,,,,6,,,,,,,14,,,,,,24,,15,,11,26,38,25,,,,7,25,,,,,,,17,,,,,,,96,,,,,,,,,30,,,,90,,,,,,1,50,3,,4,,,,,,,,,,,,,,,,,,,32,,,,,,,,7,2,,,,,38,4,,,,,,,,,11,,,,13,,,,63,40,,52,28,14,,17,25,,,12,,,2,30,,,,,,,1,18,,,,,,11,,,10,,,,,,,12,,,,,66,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,5,,,72,,,16,,94,,42,,,,,,,,,18,,,19,20,,,,,,,,32,30,58,,,,,,,,,,,,,,,,,,,,7,,30,,,,,,,,,,,,32,,61,,,,,,,76,15,,26,,,,,,30,4,,,18,,,,,,,,,,,,38,,,,,,,,,68,,,,33,,,,,,,,,,,,,,,,,4,10,
438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,84,,,2,26,2,,27,,,,,,,,,,13,,,,33,,,,,,,,,,,24,,,,,,,,,,,,,18,,,,,,,,,,14,,11,27,,,,,,24,2,3,,,,,,,,15,,,,,,,,54,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,73,,,,,,,,,53,21,,20,,9,,,46,,,5,,,,,39,,,2,4,,,,,,,,,,13,,,,,,7,,,15,,,,,,,,33,30,,,,,21,,,,,,,,34,,,,,,77,,,,,25,,,,,,,,24,9,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,72,,,,,,22,,,4,,,,,,,,,,39,,5,2,35,,,37,55,29,16,,67,,,,,58,,,,28,,,,4,4,,,,21,,,,,,,,3,,,,,,,,,56,,,11,,10,,,,,5,,,33,,,,81,,,,,68,,,,,,,,,,,,,,,,,,,,,10,,,,,,6,,,,,,,,53
439,,,,,,,,,10,,,,,,31,,,,14,,,,,,,,,,31,19,,,,9,2,63,3,,,,,,,,,,,,12,1,71,,,,,,,,,,,,33,,,,,,7,,,,,,,,,39,65,,,,,,,,30,,,77,,,,,,,,,,,,,1,,,31,,15,,,30,,,,,,,,,,,71,,,,29,75,,,,,,,,,20,,,,,,,,35,,,,,,,,,,,26,,,,7,,,,16,,27,,,,,,,,38,,,,,10,,,36,27,,78,,,,16,,,20,11,,,,,,,85,,,22,,,36,,,26,,,,,,,,25,,,,,,,,,,71,,,,,,,,,,,,,,,,,19,51,,,31,,,,,,,,15,,,,,,,,44,,,100,,,26,,,,21,,,,,,,,,,7,,,,,,,19,,100,,,58,49,,4,15,,,,,,9,30,,,,,52,,,,,,,,,20,,7,84,,,,74,,,,,32,,,,37,,,83,86,,,,19,,,,,,10,1,26,,,,,,34,,,,11,,,,,50,19,,23,,,,,,,,,,,,,,,,,,,,,,18,,,,,,35,,
440,,,,,,,,,,,,,,,,,,,,3,,,,72,20,,,,,,,,,31,12,,11,,,,,,,,,13,,,32,15,,,65,,,,,,,,67,36,24,,,,28,,7,,,29,,,,,,5,,,25,,,,,82,,,,,,2,,6,,,,,,,,,2,,,33,34,,,,,,62,,,,,,,50,81,,,,,,,,,,,15,,,,,,,,,25,,,,40,,74,,,,66,,,,5,,1,,32,28,,,10,,35,,4,,,,,51,,,,,,18,11,,,38,,,,,,,,,4,19,,13,13,,,,,,,,,,,,,39,5,,,,,,,6,19,,,,,,25,,,,80,,,,,11,,,,,,,71,,78,,34,,,,10,,,,,,,,,,,,,,,,,,78,,,,,,,,,65,,,,,68,,,31,,,,27,,,,,,39,,34,,,,2,,,,,2,,,1,,,,13,,,,,,,,,,,,4,,,,,,77,,,,,,,,,,,,,55,,,38,,32,,,,35,,29,39,,,3,,37,3,,,3,,,,,,,,,63,,,,2,,,45,36,16,,,,,20,,,,,,,29,,,88,,,,,
441,,,,,,,71,,,,23,,,,,,,,,,,,,48,7,,,,,,,,,,9,,,,,,,,36,,35,13,,,,,,,,,14,,,,,,20,,12,,,,,,37,,,,,10,85,,,26,,69,12,,,88,,,21,,,,,86,,9,,26,33,2,,,,,,,,35,,5,4,,,,36,,,,12,27,,,,,,,,,50,,,,,30,,,,21,,,,,,,,,,,,,,,57,,,,27,,,,11,,,,38,,,,,50,6,,,34,,,,,,,18,,32,,,,,,,,,,5,,,9,17,66,,30,,,11,12,,,6,,,32,,,,,,,,28,13,,,,,,31,34,34,,,,,,,,,,,,62,,,,,,7,,17,,,,,,,,,,,,,,,,,,,,,,10,,,,,,21,,,,,,,,32,,16,,,,,33,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,9,,39,54,,,,,,,,,,,26,,33,,,,,,,,22,,,,,80,14,12,,,,,15,,37,,,,29,,,,,,,2,,,,,,,,,,,,62,,,,,,,
442,64,,,,,,,,,,,,,,,,,13,50,,,,,,,,,40,,,,,,,,,,,,,,,,23,,,37,38,37,,,,,,,,,,53,,,15,28,,15,,,,,,,,,17,,,99,16,49,,,,,,,58,31,,,,,,,17,,,,36,,,,,,,9,,15,,35,,55,,,,,31,,,,,,,,,,,,,,,,,17,33,,25,,,,,,,,27,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,37,,,,,71,14,,,14,,,,,,,,25,16,,89,,,,8,13,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,1,,,80,91,,,,,,,,,,,,93,,,,,,,,,,11,,,,6,,,26,,,35,10,,14,,,,5,,,,19,,,,,,,,,26,,,,,,,,,,,,11,,,26,,,34,23,,,,32,,,,100,,,,,,,,,,,,,,,,,,,,4,32,24,,,,32,,28,,23,,,,,,,,,,1,,,,3,,,,,,,27,,63,31,,,20,,80,,,35,,,,,,17,,
443,,,,,,,,,,3,,,,,,,,,,,33,,60,,20,,,,,23,,,,,31,71,,,,90,,,,,31,,28,,,,67,,,,33,,,,,,,,12,,,,,,5,,,,33,31,,,,,,,26,,,,,,33,,10,,3,,,37,,,,26,,42,,,,,,,,,25,,,,,,,16,95,,,,,,,,,,,86,,,,37,,,82,,,,,73,21,,,18,,70,,,,,80,,,,8,,,,24,,,46,4,80,,,,,,,,,29,,,,,5,,23,12,17,,,40,,,,8,,,39,,,,,,,,,,12,,,,,,23,30,,,,69,,,23,,,,,,,,14,,,,,,,,,,,,,,,,,,54,,,,,24,,,,,,,,,,,,,,79,,,,,,,,,,,,3,48,,,,,,,33,,39,19,,,,,,,,,,,,,70,18,,,10,,,,,33,,38,,,72,,,,,,31,,,,30,,,,,,,,86,,,,,31,,,,,,,,,,29,,39,,,,34,9,,19,,,37,,,,,,,61,,,,95,32,,18,,55,,22,,,,,38,,21,,,,,,21,,,,,,,,,,,,95,
444,,8,79,,8,88,,,45,,36,,,,,,,,,,,,,,38,,,,83,,,74,,,,,,,,,,,,,21,29,16,,,5,,,70,,,,,,,,,,36,,,62,,65,35,,,,,,20,,,,,,,,,27,,,15,,8,,32,,,,,,15,,14,,,,,,,,,,,,66,,,,,,,8,,48,,,,,,,,,,,,13,,22,,,,,,98,,,,,,,31,,,86,,,,33,37,,,,36,,,,,,2,,,,,,,,23,,,,,,5,,25,,,,,,,,3,,,,,,2,,,,,,,,,,5,,,2,,6,,,,,23,21,,,,,,,14,,24,,,,,,,,,,,,,,,,,49,,,,,3,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,24,,14,5,,,,,,,29,,,37,,,,17,,,,,12,,,,,,,,,,,,28,,,,,,29,15,,,,,,,,6,,37,,,,,,,,,,,,10,,,,20,61,,,,,,,24,,16,,,,30,,,,20,,25,,18,,,,,,,,,7,,39,,,,,,,,,59,,38,,,,,,,34,
445,,,,,,,,,,,,,,,15,,,,49,,,59,,,11,96,72,,,,,,,,8,,,,,,,,,,9,16,8,,39,,,,,,37,,,,,,,4,,,,5,,,27,,,,,12,,,,,,14,22,,,22,,,27,,,33,,,,12,,,,17,,,,,5,,,,33,,24,,,,,,,30,,4,,,,,,50,,,,,,,,5,,8,,,,,,,,,,,81,,,,,,,,,,22,,,,,,,,6,,13,,,,,59,28,,,,,,,29,37,,,,,,,27,,,,,,34,,12,37,,,,,,,28,,,4,,,,4,,,35,,,29,35,,,,,,,,22,12,,,,,,,,,,,17,,42,46,,,,34,,,,,,,,,,,,,,,,,,,,,,,20,4,,,,,,11,,,,,,27,,10,18,,36,,,,,,,,,,1,,,,,,,,,,,38,,,,,,,,,,,,32,,,7,,10,,,,,,,,,,19,,35,63,,,,,,,,,3,,36,,,10,31,,9,,,,25,,27,,,,,,,,,,38,75,,,,,,,,,,31,,16,,,,,,,,,,,9,,,,,,29,,80
446,33,,,,,,,,32,,11,,,,,19,,,,,9,,,,28,,,,,,88,,,,,61,,,,,,,,,38,,,,35,,,,,32,21,,,36,,,,37,,,,,,,,,84,,,8,,,,14,,,19,,,,,,4,,39,,11,,,,,,32,,4,45,11,,,,,38,,6,1,,,,,,,,,10,,,43,,74,,,,,,,,,,,,,,99,,,,14,,,37,24,,,,,,,,,,,,,,5,,,,16,,,,7,,,,7,80,38,,,,,30,17,,22,22,,,,,,,30,13,,,,,10,,,22,,,7,,,,,,33,,,31,,19,,,,15,19,,,,,,21,,,,,,,,,58,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,54,,,,,,,,,20,,,,97,,,,29,,8,,52,,,,,,,,,26,,43,,18,,,,,,,20,25,,,,,,,,,,,36,,,8,,6,,,,,,,,72,38,,,2,,,,,86,,,,,32,,,,,,,,27,20,,67,4,,,60,,,,,,,,,30,,,,,,29,,,,,7,,28,,71,,,,,,,,,11,,,,,,,,74
447,,,,,,,,,,,,,,,,,,,,,23,,,,11,16,,,44,,,,,,9,33,,,65,,,,,,,19,,25,27,,,,,,,,,,,,,,,,,,,8,26,,,,,20,,,,,,,18,,,,,,,17,,9,,,,16,,61,,8,37,,,,26,,,,6,,31,,,,,,,32,,,,,,,,,,,,,,85,,24,,17,,3,,,,,,,,15,,,,,,,,,,,,,,,17,,36,,20,,25,,,18,,,,,10,28,,,,6,4,46,,,,,,,45,,5,12,,11,,,,,,11,,,,,,,19,,,37,27,22,,,,,,27,,,,,79,,37,7,39,,,,,,,,,65,,,,,95,,31,,,,,,,,,,,,,,,18,,,,,71,21,,,,,38,,75,,80,,19,,,,,,,,33,,,,64,21,,,,1,,,,4,,,,,15,47,,,,,9,18,,,,,,40,,,,,15,,,,6,10,,,,42,,,,,,,,4,,,,,,32,,,,24,,12,,22,87,18,12,37,1,,,36,,,,,,31,,,,,88,,,29,,,,30,,,,,,,5,,,69,,,,,,,,23,,,94,,,,,83
448,10,,,,,,,26,,,,,,,29,,,,19,,,,,,34,76,,,24,,,,,11,32,,,36,,,,,,,30,,,,35,4,,,,,,52,,,,,,,1,,,,,,,,,99,,3,,,,25,,,14,,,,,,,,22,,,,,13,47,,,,,,,,7,,,,38,18,18,,,,,,,,,29,,,,,,,,95,,,,45,,,,,,12,,,,,14,,,,94,,,,,,62,,,,36,,,,17,,14,,,,,,,,,18,5,,39,68,59,,,30,31,,30,4,,,,,,,34,,15,20,,,,,,,,,1,,,,10,,,4,,4,,82,,,,32,,,,,,,,36,,,,,69,,,,,,,,,,,,,,10,,,,,,,36,,,,,,,,89,,,64,,32,,,,6,,,,,86,20,,,,,,,,10,,,,,20,,,,,,,,27,,,,,31,,,,,,,,,,,,,,,,24,,,,,30,,29,,,,41,,,,,,35,,33,,,,,,,,,,5,,3,,,,,24,,31,,,,,36,,,,,,,,,,34,,39,,,,,,,,,33,4,,99,,,,,,,,,,,,,,,,37,,
449,,100,,,,,,,,,,,,,14,,,23,,,39,,,,11,,,78,,,,,,14,,6,,,,,,,,52,,10,12,,39,,,,,,29,,,,,,,,,,,,,,34,14,,,,,,,,8,,,22,,,,,,30,,9,,5,,,31,,,,23,,,,64,,69,,,21,2,14,,,99,,,,16,,35,,,,,,,69,,,,78,,,,,,,,23,,55,90,1,64,,,,,,,94,,,,,,,,,,,24,,,27,,,,20,,,,,,12,,,79,,,,,27,,,,,,,,,,,,,18,25,,,,53,,6,,,,,,,,,15,,,,,24,,14,,,10,34,,38,2,,,,,,,37,,,,,,76,18,,,,,28,,,65,,15,,,34,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,6,33,,,,,83,,11,,,,28,,69,,,9,,34,24,,,,,,,,,,,,,,20,,,,,,59,,,,,,,,,,46,,,,51,,,,,,30,,36,,18,,35,13,,,,,,,,,,,,,50,31,,,,,2,,39,,,,,,,28,28,,,,,,,,,,20,,,,,,7,26,
450,,,,,,,,,,,21,,,,5,,,,,,,,,,34,,,46,,,,,,23,,,,,,66,,,,,,22,,,,,,,,,,,,,,,,37,,,2,,,,16,,,,,,,,58,20,,,,,,,,,34,,,,,,,,,,36,14,4,,,,,,,18,,,26,,,,,,,,,13,,,,,,,,,,,,,,,,,,11,,,47,,,,,21,,,,,,,,,,,,,,,17,,9,,,,,,,,,,,,,,,,,5,,,,4,,,,,,12,,,15,,,6,,,,,,37,24,17,,3,15,,,,,7,,,,,31,,,,,,,,,,,,,,57,,49,,,,,,,,,,,26,19,,92,,,,26,,,,,,,20,32,,,,,,,,,,21,,,,,,20,,,,,,,93,31,,,,,20,,,44,,,,,39,,,,,26,,,,,,17,,,,,,,,,,19,,24,,,19,16,1,,,,,,,,,,,,24,,,,,,,,13,,24,,32,,23,,,11,2,,,,,59,3,,,,,,,,,,6,,,,,56,17,70,28,,,9,27,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,50,,,,,,,,,1,,,,35,94,,,,,,,,,,66,,,,,,,19,,,6,,,,3,,,,,,,,60,,,,,15,,,,,,4,,,,,34,,96,,,,,28,,,9,,,1,,37,,15,,,,,,,,19,,,,,,,15,,34,12,,,,,94,,,,25,,,,,,,,,84,,,,,,,,,6,,,,,,,,12,51,,,,,91,8,,,,,,,,26,,,,2,,39,,33,,,,,,,55,,,50,,12,,37,,,,,,,,13,,,14,,,,,,,,58,6,8,21,,,,82,9,,,,,,,30,32,,,,,,,,,15,,,,,,,,72,,,,,,,,,,,,,,,92,,,,70,,,,,,,,,,,,,5,27,,,,38,16,,7,,82,,,,65,,,55,,,,,,,,15,,89,,31,96,,,4,5,,,61,30,,26,14,,,25,,,,,98,,,,,,,,32,,,,,,,,,,9,,,44,,,,,,,,,,,10,,38,,,24,22,8,,86,7,,,,,,24,,,,,,,,1,,,,16,,69,,49,,,20,,,71,,,,,,,,,,,,,,,,
