user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
304,,,,,,39,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,74,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,44,,8,,,,44,,,,,,,,,,,,,,,,,,,73,,,,59,,,16,,,,,87,,,,,,,,15,,,,,,,,,67,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,6,,,,,,2,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,40,,82,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,57,,,95,,,,,,,,,,,41,,,,,,,,,,,3,,,,,,,,,,,,,,
305,,,,31,,77,,,,,,,,,,4,52,,,,,,,,,,,,,,18,,,,,,,,58,,,,,,,,,,,,23,,,,20,,,,,,57,,46,99,,,,,,97,,,,,,,,,41,,,,,,,,,,75,97,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,26,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,32,,,,100,,,,,,,12,,83,22,,,,,,,,,,,,43,76,,,,,,,,,,,,96,,,,,,,60,,,,,,,,,,,,76,,,83,,,6,,,,,,,77,43,,,,,,,12,,,,,,,,,,,,,,,,,83,,,,,,,,,,72,,34,,,17,,,,,,,,,,70,,,,,,,,73,,,,,,,,,,,,,,,,,,,5,,,,,,,,26,,,,,2,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,88,,,,,,,,91,,95,,,,,,,,28,,,86,59,
306,,,65,27,,,,,,,94,,,81,,,99,,,,,91,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,27,,,,,,,,,,,2,,24,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,59,86,,,15,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,71,,,,,34,,,,,,,,,,,70,,,,,,,,,,,,,,,,,65,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,77,,1,,,,,,26,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,10,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,72,,,,,,,,,,,,,,,70,,,43,,,,,,,
307,,,88,,,27,,29,82,42,,12,,,,,,,,,54,,87,,,4,,,,,,,,,,,,,85,70,,,,,,,,,,,,,,,,,7,,52,,,13,22,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,42,,,,58,,,,,,,,,,,,,,,,,,14,93,21,,,,,,,,44,,,,,,,,,,,,,,89,,,69,,,,,,65,37,,,,,,,,,,,,,,,,,,89,,,68,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,60,,,80,,,,,,,,,,,85,,23,,,,,,,66,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,63,,,21,6,,,,,,,,,,36,86,,,,,,28,,,,,,,,,,,,68,,,,,,,,,,,,,44,,,,,,,,,,,,,,67,,,39,56,,,,32,,,,,54,,,,,,9,,,,,,,78,,,1,,89,,,,,,,,,,,,,,,,77,,,,,,
308,,,,,,,,,,,,,,,21,,47,,,,,,,,,,,,,,,33,,8,,,,,,,,,,,,,98,9,,,98,64,67,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,59,4,,,,,,,4,,,,,,8,,,59,,,,,,,,,72,,,,,,,,22,,,,,,,,,,,25,,,,,,,,,,,,27,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,80,11,,45,,,,51,,,,,,,30,,,,,,,,,22,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,84,13,62,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,78,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,25,,,,,94,,,,,,,,,54,99,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,
309,16,,,,27,,,43,,,,,,,,,35,,,,,,,,,,,32,,,,,,,,,,,,,,87,24,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,59,,,28,,68,30,,,,,,,,,47,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,92,,,,,,68,,,,,,,,,,,48,,16,,,,,,,,,,,,,7,,,,,,18,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,34,,42,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,69,,,,,,,,,,,,,,,,99,,,,,,58,,,,,,,,,,,,53,49,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,79,,,,,,,,,,,
310,,,,,,,,,,,,,,,,,,,,19,,,,,,,46,96,4,,,,,,30,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,50,,,,,,,,,,76,,,,,,,,,,,,,,30,,,,,,,,32,,,,,4,,,,,,,,66,,,,,,,,,,,,,,63,,81,82,,48,,,,,,,,92,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,96,,,,13,,84,,,,,,,,,,,,,,,,,,,,,,64,,94,,74,,,,,,,,,,,,,,35,7,,,,,,,,,,,,,,,,,,89,28,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,8,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,15,,91,,,,,,,,,82,,25,,,,93,,,,,,23,,,,,17
311,,,,,,,,,,,,,,59,,99,,74,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,75,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,12,,,,,,,,,11,,,,,,,80,,30,,,,,,,,,31,,,,,,,,,,,,,,,,,,,60,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,2,,,,,,,,,,,,,55,,,,,,71,,,,,,,,,,,,,,,,,,,,93,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,74,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,80,,,,,11,,,,,,14,,,,,38,,,,,,,,,,43,73,,,,,,,,,,,,,65,,,,,,,57,,,
312,,,33,12,,,,89,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,72,,,,,,,,,,3,,,,,,,,,,,,,,,,,98,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,79,,,,,,,,,70,,,,,,,,,,,,,,,55,,,,,,,,,,,68,,,58,,,,83,,,,,,,1,,,59,29,,,,13,,,71,,,,,,,53,57,,,,,,,,,,,,,,,,37,37,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,84,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,52,,,,,,,,,,,,,,,,,38,,,,,,,,,,79,,,15,,,,,,,,,,,,,,,,,,53,,,38,,,,,,24,,,81,,18,,23,,79,,,30,,,,,98,56,,52,,,,,,8,,,,,,,,,,,,,,,,,,,,57,,,,,24,,,,,,,,
313,,,,86,,,,,,80,,,,,,,,,,,,,,,,,,,,,,78,,,,,,75,,,,,,,49,,,,,,,17,,,,,,,,,,,,,,,97,,,,,,,,,,,3,8,,,,,,71,,,,,,,,8,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,72,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,75,,,,,,,72,,,,,,,,,,,,,,52,55,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,62,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,70,24,,,78,84,,,,,,,,,,,,,,,,,93,,,,55,,,,,,76,,,,,,76,,,,,,59,,,,,,,,,64,,,,,,,,43,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,76,27,,,,,,,,,
314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,26,,14,74,,41,,,,,88,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,32,,,,,83,,,,,,,,,,18,,,,,,,,,23,,,,,,,,,,,,,,,,,,,27,,,,,,,96,,,,,27,,,,,,,,,,,,29,,,,,,,,,,,5,58,,,,54,,,41,,,,,,,,,,,,,,,47,,1,,,,28,24,,,44,99,,,,,24,,,28,,92,,,,,,,,,,4,,,,,,,,,38,,,,56,,,,94,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,80,,,,,,77,,,,,,,,,,,,,,19,49,,,,,,,,,,,,,,,,,26,,,,,,90,,,,,23,,,,,,,,,,,,,
315,,24,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,17,,,,,,,,,,,,,,,,3,,,,,,69,,,,,,,,,,,,,,,,,,67,,,,,,,56,82,85,,,,,,,,,,62,,,,,,,73,,,,,,,,,,14,,,,55,,,,,6,,,,,,,95,,,,,,,,22,17,,,,,,,,,,2,24,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,60,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,27,98,,,,,,,,,,,,7,11,79,,,,,,60,,,,63,,,,,,76,,,,,76,,,,,,,,,,,78,,,,,34,,,,,,,74,,79,,,,,,,,,,,,6,,,,,,,,,,,,68,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,43,,,,,
316,,,,,,,37,,,,21,,,,,,,,,,,,,,,,,,,,,,,,98,22,,,,,,86,,,,,,,,,,29,,,,16,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,94,,,85,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,52,55,1,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,92,54,,,,,,,72,,,,,,,,,,,,,78,,,,,,,,,,89,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,38,,
317,,,,,,,,41,,11,,,65,,,,,,,,,,49,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,22,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,2,,,,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,33,,18,,43,,,,,,,,,,,,,,,60,89,71,27,,3,,,,99,93,,8,,84,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,76,,,26,,,,,,,,,,,,,,,,17,,,,,,,,,,,79,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,88,,,,,,,,99,,,,,,,,,,,,,,99,,,,,,,,34,,,,,,,,,,,79,,,,,,,,,,,,,,50,,,,78,,,,,,,43,,,,,,,23,,,,,,,,,,,31,,,,,,36,,,
318,,,,,,29,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,18,,,,,30,98,65,,,,,66,61,,,19,,,,,97,11,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,87,,,13,,28,,,,,,,,,,27,,,,,,,,,,,62,68,,,,95,,,,,,,,82,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,58,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,74,,,19,,,,,,,,,,,,,,,,68,,,98,94,,,,,,,,,,,91,,,,,,,14,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,55,,,,,,,,,,,,,,,,,,34,,,,,,,,68,,,,,,,,,,,,37,,,,,,,,,,56,,2,,,,40,,,,,,,,,32,,73,,,,,,,,,,,,,,,,,,
319,,,,,,,,,,,,,,,,,,,,,38,,,48,,,,,,,,64,,47,,,,,43,61,,,,5,,,,,,,,75,,,,,,,,,52,45,,85,,,,,,,,,99,,,,,,,86,,69,,,,,,79,,,,,,,,82,,,,,,,,,72,,22,,,,,,,,,,,,,,,,,,,1,,,,28,,,,,,,,,68,,,,58,,,,,,,,,,,,,,51,,,,,,58,,,,,,,,,,,,,,77,,,,9,,,,,,,,,,,,,,,,,,,49,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,12,,,,,,,,72,29,,,,24,10,,,,20,,,,,,,,,,,,,,,55,,66,,,,,,,97,,,28,,,,,83,,,,,,80,,,,,,,,,,,,32,,,,,,,,,,,70,,,,,,,,,,,,,,,71,,,59,,,,,,,18,,,,,,,,50,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,67,,,,,,,,,,27,,4,,,,,,
320,93,,,,,,,27,,,,,,,,,,,,,,,,,44,,,,,,,21,,,,35,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,98,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,65,,,,,,,,59,,,40,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,31,,,,,,,,32,,,,,,,,,,,5,,,,,,,,,82,,,,,,,,,91,,,,,,,,,,,,,,,39,,,97,,,84,,,,,,,,73,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,66,,33,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,74,,,,,,,,,,,,,,,,,,57,68,,,2,,,,57,54,,,,,,,,,,,,,,39,,,64,,,2,,,,,,,60,,
321,,,,,,,,,,,,,,,,,,,,,86,65,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,9,,89,,,,64,19,,,,,,,30,,,,,31,,,,,19,,,,,10,,,14,,,,37,,,,,,,,12,,,,,,,,,,,,,,,,2,,,,,,21,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,29,,,,,,,,,,,,,24,,,,12,,,,40,,,,40,,,,,,,,,,,,,,,,,,,16,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,61,,,,,,,,,,,49,,77,,,,,,,56,,,,,,,,,,,,87,,,,,,,,,,,,,,,,36,,,,,,,,,39,,,,,,,,,,22,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,71,,,,,,,,,,,,,,,,,,,,,12,,,,,,51,59,31,,,,,,,,,,15,,,29,
322,,,8,,,,,,,,,,,8,,,,,,,48,,,,,,,,,,61,,,,,,10,52,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,46,,,,,,,,,,,,,,,,,81,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,32,23,,,,17,,,,,,,,75,,,,,,,,,12,,,,56,,,,,,,,,,,40,,,85,,,88,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,5,,,,,,9,,,,,,,,,,,18,,,,,,,,,,,,75,,,,,,,,,,,,40,,,,,63,,,,,,,,,,,,,41,70,,,,,,,,,,,,,,,27,,,24,33,28,,,,,,,,,,70,,,,,,,,,,,,11,,55,,,,,3,,,,,92,,,,,,,,,,,,,,48,,,98,,,,,,,,,33,3,71,,,,,,,,87,92,,,,,,,,,,,,,,,,42,,,,,,,,95,,,,70,,,,,,,,,,,,9,
323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,66,49,50,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,53,,83,,,,,,14,,,,,,83,89,,,,,,,,,,,,,,,8,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,76,,,,,,,,,,,,38,,,,,,,,,,,,,,,32,,,,,77,,,,,56,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,69,,,,,71,,,,,,,,81,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,29,,,,9,,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,,,,11,,,,,,,26,,,33,58,,,,28,,,,,,,,,,,,,,,33,,,,6,,,,,,,,,,,,,,86,,,,,,,47,,,,,,,,
324,,,,,,,98,,,,,,,,,60,,,,,,,,,,83,87,,,,,61,,,,,,,,,,,,87,,,,,,,,,,,,,,68,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,8,22,,,,,81,,,,,,,,12,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,79,,16,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,11,,,,,,70,,,,,,,,,25,,,,,,9,,,,,,13,46,,14,,,,,,,,,,,,14,,,,,,36,,,,,,,35,,,,,42,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,48,,,93,,,10,,3,,,,,,,,,,,,,,,,32,,,,,83,,,,,,,100,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,
325,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,1,,18,,,,,,,,,,,88,,,,,,,,,,,,28,11,,,,,,81,,,,,,,,,,,,,,,,,43,,43,47,56,,,,75,,,,,,87,,,,,,,,,,,,,,,,,92,,82,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,42,,,,,,,,,,29,,,,,,17,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,58,,,86,,,,,,,,,,,,,11,96,,,,,,28,,,,,,,,,,,,58,,,,22,,,35,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,91,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,2,,,,,,96,,,,,,,,,99,,,,48
326,,,,,,,26,,,,,,,,,,,33,,10,,,,,,,90,,,,23,,,75,,,,,,,,,,61,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,86,,,,,,,,,,,53,97,,,,,,,,,4,,,,,,,,,83,,,,,,,75,,,,,,,,,,,,,,,,,,51,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,9,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,70,,,97,,,,,,,91,,,,,,,,,,,,,,,,65,,,,,,8,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,62,,,99,,75,54,,,,,,,,83,,27,37,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,45,95,,,,,,,,,17,,69,,,,,,,,,89,,,,,,,,,,,
327,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,65,,,,,,,,,,,,,,29,,,,,97,,,,,,,,,,,26,,,47,,12,44,27,,,,,,,,,,,,,,,,,,,7,,,,,13,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,90,26,83,,,,22,,,,,53,,100,,,22,,,,,,,58,,,,,,19,,,,,,,,,12,,,,,39,,,,,,,,,,,,,,,,,21,,,28,,,,,,,,,91,,,,,,40,,,,,,15,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,34,,,,,,,,,,,,,,,,,,,,,,29,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,70,79,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,96,,,,,,,34,,,,,,,,35,,,43,28,,,,,,,,,,,,,55,,,,,,,,,,91,,,,,,73,,,,,,,,,,,,,,,,,,,,47,,,18,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,48,58,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,53,,,,,,,6,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,14,,,15,,,,48,42,54,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,32,,63,,,,,,,,,,,,24,,,,,,,,,,,,,17,1,,2,,,,,,,,4,,,,,,,,,,43,,,,,,,,,75,29,,,,,,,,,,17,,,100,,,,,,11,,,,,,,,,,,,,,,,,,13,,,,,29,,,,,81,,,,,,,,,,,,,,20,,,,
329,,,,,,,,,,,,,59,,,93,,36,,,,,,,,,55,,,,,,47,,85,,,,,,,,,,,,,,,,,,,,,59,,,,,,47,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,88,,,,,,,,,73,,,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,38,,49,,,63,,,,,,,,,,,,59,,,60,35,42,,,,,,,,,,,,,,,12,,,,,,41,,,,,,,,,,31,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,19,,,,,42,,,,48,62,,,,,,,,,,30,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,8,,25,,,,85,80,,,,,,32,,,,,,,,,,,,,,,,34,,,,,,,,,,,25,,79,,,,,2,,,,,,,,,,,
330,,16,,62,,76,,,,,32,,,,,,,,,39,,,,,,,,,,,,,,,93,48,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,26,,,52,,58,,4,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,55,,,,51,,,,,,,,,17,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,48,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,72,,63,,,,,,,44,,,,,10,,,,,,,,54,,,,,,,,,,,,,,,100,,,76,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,33,,,,100,,,44,,,,,,,,,44,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,55
331,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,26,,3,,47,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,80,,,,,,,,,83,,,,29,92,,,,,3,,,,,,,,,,,5,,,25,,,,,24,,,,,,64,,,,,,,,,,,,,,,,88,,,,,,,,,61,38,,34,,,,,,,8,,,,,,,,,,,,,,,46,,,,50,,,70,,,,,,,,,,,,,,,,,,,49,,,,35,,,,,,,,,,,,42,20,,,,,24,,,,,,47,,,,,14,,77,56,,,,,,,,,37,,,,71,3,,,,,,,25,,,,,,,43,,,,,,,,,,,,,,20,99,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,74,,59,,,,42,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,44,,
332,51,8,,,33,,,,,,,,17,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,88,57,70,,33,,,,,,,,,,34,,,57,,,,,,,,,,,,,,,,,,,,,54,23,,,,,,,,,65,,88,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,35,,,,3,,,58,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,23,91,,,81,,76,,,,,,,93,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,25,,23,,,,,,80,,,,,,,,,,,,,,,,,,,,,,36,,42,,,47,,,,,,,,,,77,,71,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,24,64,,26,70,,,,,,10,90,,,,,,85,,,,,51,21,62,,,,,,,,,,,,,,,,,,,,,,,77,,,,9,,,,,,,,,39,,,,42,,,,,,63,,,,,,,,,,,,,71,,,
